Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A00003_001,SE_A00003_002,SE_A00003_003
"15018","State Senate District 18 (2018), Hawaii","ACSSF","hi","610","00","0002725",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"018",,,,,,,,,,,,,,,"61000US15018","State Senate District 18 (2018)",,,,55980,33.07349,33.07028,0.003207351
"15019","State Senate District 19 (2018), Hawaii","ACSSF","hi","610","00","0002726",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"019",,,,,,,,,,,,,,,"61000US15019","State Senate District 19 (2018)",,,,65605,33.35574,12.18517,21.17056
"15020","State Senate District 20 (2018), Hawaii","ACSSF","hi","610","00","0002727",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"020",,,,,,,,,,,,,,,"61000US15020","State Senate District 20 (2018)",,,,62763,49.07722,37.86655,11.21067
"15021","State Senate District 21 (2018), Hawaii","ACSSF","hi","610","00","0002728",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"021",,,,,,,,,,,,,,,"61000US15021","State Senate District 21 (2018)",,,,53442,173.5286,72.35764,101.1709
"15022","State Senate District 22 (2018), Hawaii","ACSSF","hi","610","00","0002729",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"022",,,,,,,,,,,,,,,"61000US15022","State Senate District 22 (2018)",,,,52862,72.05976,71.55927,0.5004961
"15023","State Senate District 23 (2018), Hawaii","ACSSF","hi","610","00","0002730",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"023",,,,,,,,,,,,,,,"61000US15023","State Senate District 23 (2018)",,,,57656,401.3927,187.4359,213.9568
"15024","State Senate District 24 (2018), Hawaii","ACSSF","hi","610","00","0002731",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"024",,,,,,,,,,,,,,,"61000US15024","State Senate District 24 (2018)",,,,61985,57.74306,24.57501,33.16805
"15025","State Senate District 25 (2018), Hawaii","ACSSF","hi","610","00","0002732",,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,"025",,,,,,,,,,,,,,,"61000US15025","State Senate District 25 (2018)",,,,52497,861.5283,32.38015,829.1481
"16001","State Senate District 1 (2018), Idaho","ACSSF","id","610","00","0003237",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"001",,,,,,,,,,,,,,,"61000US16001","State Senate District 1 (2018)",,,,51528,936.6805,829.1481,107.5323
"16002","State Senate District 2 (2018), Idaho","ACSSF","id","610","00","0003238",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"002",,,,,,,,,,,,,,,"61000US16002","State Senate District 2 (2018)",,,,52376,877.3196,829.1481,48.17147
"16003","State Senate District 3 (2018), Idaho","ACSSF","id","610","00","0003239",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"003",,,,,,,,,,,,,,,"61000US16003","State Senate District 3 (2018)",,,,56337,298.4481,277.1467,21.30139
"16004","State Senate District 4 (2018), Idaho","ACSSF","id","610","00","0003240",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"004",,,,,,,,,,,,,,,"61000US16004","State Senate District 4 (2018)",,,,52963,23.60209,21.85936,1.742733
"16005","State Senate District 5 (2018), Idaho","ACSSF","id","610","00","0003241",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"005",,,,,,,,,,,,,,,"61000US16005","State Senate District 5 (2018)",,,,49283,837.3231,829.1481,8.175008
"16006","State Senate District 6 (2018), Idaho","ACSSF","id","610","00","0003242",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"006",,,,,,,,,,,,,,,"61000US16006","State Senate District 6 (2018)",,,,44318,838.2574,829.1481,9.109358
"16007","State Senate District 7 (2018), Idaho","ACSSF","id","610","00","0003243",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"007",,,,,,,,,,,,,,,"61000US16007","State Senate District 7 (2018)",,,,43262,978.0988,829.1481,148.9507
"16008","State Senate District 8 (2018), Idaho","ACSSF","id","610","00","0003244",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"008",,,,,,,,,,,,,,,"61000US16008","State Senate District 8 (2018)",,,,48603,931.5963,829.1481,102.4482
"16009","State Senate District 9 (2018), Idaho","ACSSF","id","610","00","0003245",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"009",,,,,,,,,,,,,,,"61000US16009","State Senate District 9 (2018)",,,,45965,861.0605,829.1481,31.91246
"16010","State Senate District 10 (2018), Idaho","ACSSF","id","610","00","0003246",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"010",,,,,,,,,,,,,,,"61000US16010","State Senate District 10 (2018)",,,,52226,28.52997,28.21797,0.3119972
"16011","State Senate District 11 (2018), Idaho","ACSSF","id","610","00","0003247",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"011",,,,,,,,,,,,,,,"61000US16011","State Senate District 11 (2018)",,,,54417,419.0526,404.1089,14.94368
"16012","State Senate District 12 (2018), Idaho","ACSSF","id","610","00","0003248",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"012",,,,,,,,,,,,,,,"61000US16012","State Senate District 12 (2018)",,,,56888,34.48484,34.35061,0.1342377
"16013","State Senate District 13 (2018), Idaho","ACSSF","id","610","00","0003249",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"013",,,,,,,,,,,,,,,"61000US16013","State Senate District 13 (2018)",,,,52427,15.59006,15.56486,0.02520514
"16014","State Senate District 14 (2018), Idaho","ACSSF","id","610","00","0003250",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"014",,,,,,,,,,,,,,,"61000US16014","State Senate District 14 (2018)",,,,63059,121.3234,119.9856,1.337724
"16015","State Senate District 15 (2018), Idaho","ACSSF","id","610","00","0003251",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"015",,,,,,,,,,,,,,,"61000US16015","State Senate District 15 (2018)",,,,44172,10.81902,10.76434,0.0546767
"16016","State Senate District 16 (2018), Idaho","ACSSF","id","610","00","0003252",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"016",,,,,,,,,,,,,,,"61000US16016","State Senate District 16 (2018)",,,,46280,12.2243,11.83834,0.3859636
"16017","State Senate District 17 (2018), Idaho","ACSSF","id","610","00","0003253",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"017",,,,,,,,,,,,,,,"61000US16017","State Senate District 17 (2018)",,,,47880,10.85596,10.75049,0.1054731
"16018","State Senate District 18 (2018), Idaho","ACSSF","id","610","00","0003254",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"018",,,,,,,,,,,,,,,"61000US16018","State Senate District 18 (2018)",,,,51981,133.1475,129.5947,3.552813
"16019","State Senate District 19 (2018), Idaho","ACSSF","id","610","00","0003255",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"019",,,,,,,,,,,,,,,"61000US16019","State Senate District 19 (2018)",,,,48448,95.73289,95.51192,0.2209732
"16020","State Senate District 20 (2018), Idaho","ACSSF","id","610","00","0003256",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"020",,,,,,,,,,,,,,,"61000US16020","State Senate District 20 (2018)",,,,57966,15.34506,15.32426,0.02079894
"16021","State Senate District 21 (2018), Idaho","ACSSF","id","610","00","0003257",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"021",,,,,,,,,,,,,,,"61000US16021","State Senate District 21 (2018)",,,,56783,24.88405,24.75412,0.1299323
"16022","State Senate District 22 (2018), Idaho","ACSSF","id","610","00","0003258",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"022",,,,,,,,,,,,,,,"61000US16022","State Senate District 22 (2018)",,,,52904,636.2382,633.4907,2.747575
"16023","State Senate District 23 (2018), Idaho","ACSSF","id","610","00","0003259",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"023",,,,,,,,,,,,,,,"61000US16023","State Senate District 23 (2018)",,,,44945,887.3719,829.1481,58.22385
"16024","State Senate District 24 (2018), Idaho","ACSSF","id","610","00","0003260",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"024",,,,,,,,,,,,,,,"61000US16024","State Senate District 24 (2018)",,,,52361,37.99145,37.75861,0.2328432
"16025","State Senate District 25 (2018), Idaho","ACSSF","id","610","00","0003261",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"025",,,,,,,,,,,,,,,"61000US16025","State Senate District 25 (2018)",,,,51733,837.6566,829.1481,8.508495
"16026","State Senate District 26 (2018), Idaho","ACSSF","id","610","00","0003262",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"026",,,,,,,,,,,,,,,"61000US16026","State Senate District 26 (2018)",,,,44420,860.1379,829.1481,30.98983
"16027","State Senate District 27 (2018), Idaho","ACSSF","id","610","00","0003263",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"027",,,,,,,,,,,,,,,"61000US16027","State Senate District 27 (2018)",,,,44664,849.6451,829.1481,20.49703
"16028","State Senate District 28 (2018), Idaho","ACSSF","id","610","00","0003264",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"028",,,,,,,,,,,,,,,"61000US16028","State Senate District 28 (2018)",,,,48494,902.7484,829.1481,73.60023
"16029","State Senate District 29 (2018), Idaho","ACSSF","id","610","00","0003265",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"029",,,,,,,,,,,,,,,"61000US16029","State Senate District 29 (2018)",,,,45883,112.493,112.2402,0.2528498
"16030","State Senate District 30 (2018), Idaho","ACSSF","id","610","00","0003266",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"030",,,,,,,,,,,,,,,"61000US16030","State Senate District 30 (2018)",,,,56780,396.6949,395.0082,1.686682
"16031","State Senate District 31 (2018), Idaho","ACSSF","id","610","00","0003267",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"031",,,,,,,,,,,,,,,"61000US16031","State Senate District 31 (2018)",,,,46246,855.6472,829.1481,26.49911
"16032","State Senate District 32 (2018), Idaho","ACSSF","id","610","00","0003268",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"032",,,,,,,,,,,,,,,"61000US16032","State Senate District 32 (2018)",,,,47941,973.9103,829.1481,144.7622
"16033","State Senate District 33 (2018), Idaho","ACSSF","id","610","00","0003269",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"033",,,,,,,,,,,,,,,"61000US16033","State Senate District 33 (2018)",,,,47435,14.19384,13.87904,0.3147941
"16034","State Senate District 34 (2018), Idaho","ACSSF","id","610","00","0003270",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"034",,,,,,,,,,,,,,,"61000US16034","State Senate District 34 (2018)",,,,47562,721.596,714.3222,7.273833
"16035","State Senate District 35 (2018), Idaho","ACSSF","id","610","00","0003271",,,,,"16",,,,,,,,,,,,,,,,,,,,,,,,"035",,,,,,,,,,,,,,,"61000US16035","State Senate District 35 (2018)",,,,45837,876.3851,829.1481,47.23701
"17001","State Senate District 1 (2018), Illinois","ACSSF","il","610","00","0022938",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"001",,,,,,,,,,,,,,,"61000US17001","State Senate District 1 (2018)",,,,206001,16.74538,16.4971,0.2482726
"17002","State Senate District 2 (2018), Illinois","ACSSF","il","610","00","0022939",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"002",,,,,,,,,,,,,,,"61000US17002","State Senate District 2 (2018)",,,,212387,11.21072,11.19439,0.01633791
"17003","State Senate District 3 (2018), Illinois","ACSSF","il","610","00","0022940",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"003",,,,,,,,,,,,,,,"61000US17003","State Senate District 3 (2018)",,,,222056,17.3135,17.16816,0.1453431
"17004","State Senate District 4 (2018), Illinois","ACSSF","il","610","00","0022941",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"004",,,,,,,,,,,,,,,"61000US17004","State Senate District 4 (2018)",,,,212781,35.33486,35.3233,0.01155642
"17005","State Senate District 5 (2018), Illinois","ACSSF","il","610","00","0022942",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"005",,,,,,,,,,,,,,,"61000US17005","State Senate District 5 (2018)",,,,220031,19.43215,19.25476,0.1773966
"17006","State Senate District 6 (2018), Illinois","ACSSF","il","610","00","0022943",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"006",,,,,,,,,,,,,,,"61000US17006","State Senate District 6 (2018)",,,,234113,10.408,10.11328,0.2947215
"17007","State Senate District 7 (2018), Illinois","ACSSF","il","610","00","0022944",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"007",,,,,,,,,,,,,,,"61000US17007","State Senate District 7 (2018)",,,,228281,8.748386,8.725753,0.02263292
"17008","State Senate District 8 (2018), Illinois","ACSSF","il","610","00","0022945",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"008",,,,,,,,,,,,,,,"61000US17008","State Senate District 8 (2018)",,,,223431,29.54846,29.54729,0.001169117
"17009","State Senate District 9 (2018), Illinois","ACSSF","il","610","00","0022946",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"009",,,,,,,,,,,,,,,"61000US17009","State Senate District 9 (2018)",,,,217334,51.75469,51.29449,0.4602006
"17010","State Senate District 10 (2018), Illinois","ACSSF","il","610","00","0022947",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"010",,,,,,,,,,,,,,,"61000US17010","State Senate District 10 (2018)",,,,220426,29.23704,29.16463,0.07240265
"17011","State Senate District 11 (2018), Illinois","ACSSF","il","610","00","0022948",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"011",,,,,,,,,,,,,,,"61000US17011","State Senate District 11 (2018)",,,,210553,27.91868,27.29949,0.6191978
"17012","State Senate District 12 (2018), Illinois","ACSSF","il","610","00","0022949",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"012",,,,,,,,,,,,,,,"61000US17012","State Senate District 12 (2018)",,,,209715,27.99569,27.80066,0.1950283
"17013","State Senate District 13 (2018), Illinois","ACSSF","il","610","00","0022950",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"013",,,,,,,,,,,,,,,"61000US17013","State Senate District 13 (2018)",,,,229066,24.75904,18.55306,6.205978
"17014","State Senate District 14 (2018), Illinois","ACSSF","il","610","00","0022951",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"014",,,,,,,,,,,,,,,"61000US17014","State Senate District 14 (2018)",,,,207400,47.99976,47.31798,0.6817804
"17015","State Senate District 15 (2018), Illinois","ACSSF","il","610","00","0022952",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"015",,,,,,,,,,,,,,,"61000US17015","State Senate District 15 (2018)",,,,213009,103.727,103.0357,0.6913704
"17016","State Senate District 16 (2018), Illinois","ACSSF","il","610","00","0022953",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"016",,,,,,,,,,,,,,,"61000US17016","State Senate District 16 (2018)",,,,205673,33.63033,33.46626,0.1640618
"17017","State Senate District 17 (2018), Illinois","ACSSF","il","610","00","0022954",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"017",,,,,,,,,,,,,,,"61000US17017","State Senate District 17 (2018)",,,,211178,300.1855,297.5205,2.665044
"17018","State Senate District 18 (2018), Illinois","ACSSF","il","610","00","0022955",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"018",,,,,,,,,,,,,,,"61000US17018","State Senate District 18 (2018)",,,,215376,68.52907,66.24374,2.28533
"17019","State Senate District 19 (2018), Illinois","ACSSF","il","610","00","0022956",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"019",,,,,,,,,,,,,,,"61000US17019","State Senate District 19 (2018)",,,,221396,122.5918,122.2193,0.3725674
"17020","State Senate District 20 (2018), Illinois","ACSSF","il","610","00","0022957",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"020",,,,,,,,,,,,,,,"61000US17020","State Senate District 20 (2018)",,,,214542,10.29092,10.28594,0.00498149
"17021","State Senate District 21 (2018), Illinois","ACSSF","il","610","00","0022958",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"021",,,,,,,,,,,,,,,"61000US17021","State Senate District 21 (2018)",,,,218525,80.20238,78.29018,1.912215
"17022","State Senate District 22 (2018), Illinois","ACSSF","il","610","00","0022959",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"022",,,,,,,,,,,,,,,"61000US17022","State Senate District 22 (2018)",,,,215252,54.87681,53.93246,0.9443434
"17023","State Senate District 23 (2018), Illinois","ACSSF","il","610","00","0022960",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"023",,,,,,,,,,,,,,,"61000US17023","State Senate District 23 (2018)",,,,217533,73.83482,71.7578,2.077024
"17024","State Senate District 24 (2018), Illinois","ACSSF","il","610","00","0022961",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"024",,,,,,,,,,,,,,,"61000US17024","State Senate District 24 (2018)",,,,221736,65.19474,63.98689,1.207852
"17025","State Senate District 25 (2018), Illinois","ACSSF","il","610","00","0022962",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"025",,,,,,,,,,,,,,,"61000US17025","State Senate District 25 (2018)",,,,228677,231.3759,227.3234,4.052555
"17026","State Senate District 26 (2018), Illinois","ACSSF","il","610","00","0022963",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"026",,,,,,,,,,,,,,,"61000US17026","State Senate District 26 (2018)",,,,218319,217.0541,208.7955,8.258576
"17027","State Senate District 27 (2018), Illinois","ACSSF","il","610","00","0022964",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"027",,,,,,,,,,,,,,,"61000US17027","State Senate District 27 (2018)",,,,215726,59.73513,59.1561,0.5790305
"17028","State Senate District 28 (2018), Illinois","ACSSF","il","610","00","0022965",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"028",,,,,,,,,,,,,,,"61000US17028","State Senate District 28 (2018)",,,,215546,64.28262,63.44674,0.8358819
"17029","State Senate District 29 (2018), Illinois","ACSSF","il","610","00","0022966",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"029",,,,,,,,,,,,,,,"61000US17029","State Senate District 29 (2018)",,,,214702,79.28281,78.83289,0.449926
"17030","State Senate District 30 (2018), Illinois","ACSSF","il","610","00","0022967",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"030",,,,,,,,,,,,,,,"61000US17030","State Senate District 30 (2018)",,,,216103,77.91045,76.42096,1.489493
"17031","State Senate District 31 (2018), Illinois","ACSSF","il","610","00","0022968",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"031",,,,,,,,,,,,,,,"61000US17031","State Senate District 31 (2018)",,,,215676,155.3817,148.5166,6.865153
"17032","State Senate District 32 (2018), Illinois","ACSSF","il","610","00","0022969",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"032",,,,,,,,,,,,,,,"61000US17032","State Senate District 32 (2018)",,,,215969,586.6798,567.5951,19.08469
"17033","State Senate District 33 (2018), Illinois","ACSSF","il","610","00","0022970",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"033",,,,,,,,,,,,,,,"61000US17033","State Senate District 33 (2018)",,,,233325,191.5805,190.1255,1.45497
"17034","State Senate District 34 (2018), Illinois","ACSSF","il","610","00","0022971",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"034",,,,,,,,,,,,,,,"61000US17034","State Senate District 34 (2018)",,,,208237,140.3647,138.2283,2.136459
"17035","State Senate District 35 (2018), Illinois","ACSSF","il","610","00","0022972",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"035",,,,,,,,,,,,,,,"61000US17035","State Senate District 35 (2018)",,,,213961,835.5365,829.1481,6.388413
"17036","State Senate District 36 (2018), Illinois","ACSSF","il","610","00","0022973",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"036",,,,,,,,,,,,,,,"61000US17036","State Senate District 36 (2018)",,,,209769,887.2589,829.1481,58.11072
"17037","State Senate District 37 (2018), Illinois","ACSSF","il","610","00","0022974",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"037",,,,,,,,,,,,,,,"61000US17037","State Senate District 37 (2018)",,,,209573,876.2628,829.1481,47.11466
"17038","State Senate District 38 (2018), Illinois","ACSSF","il","610","00","0022975",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"038",,,,,,,,,,,,,,,"61000US17038","State Senate District 38 (2018)",,,,215849,875.0767,829.1481,45.9286
"17039","State Senate District 39 (2018), Illinois","ACSSF","il","610","00","0022976",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"039",,,,,,,,,,,,,,,"61000US17039","State Senate District 39 (2018)",,,,212841,48.20342,47.96045,0.2429795
"17040","State Senate District 40 (2018), Illinois","ACSSF","il","610","00","0022977",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"040",,,,,,,,,,,,,,,"61000US17040","State Senate District 40 (2018)",,,,215943,835.0231,829.1481,5.874955
"17041","State Senate District 41 (2018), Illinois","ACSSF","il","610","00","0022978",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"041",,,,,,,,,,,,,,,"61000US17041","State Senate District 41 (2018)",,,,215573,108.3213,106.1881,2.133207
"17042","State Senate District 42 (2018), Illinois","ACSSF","il","610","00","0022979",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"042",,,,,,,,,,,,,,,"61000US17042","State Senate District 42 (2018)",,,,220637,54.04884,52.91846,1.130376
"17043","State Senate District 43 (2018), Illinois","ACSSF","il","610","00","0022980",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"043",,,,,,,,,,,,,,,"61000US17043","State Senate District 43 (2018)",,,,217465,173.6227,168.9721,4.650613
"17044","State Senate District 44 (2018), Illinois","ACSSF","il","610","00","0022981",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"044",,,,,,,,,,,,,,,"61000US17044","State Senate District 44 (2018)",,,,212107,835.0809,829.1481,5.932737
"17045","State Senate District 45 (2018), Illinois","ACSSF","il","610","00","0022982",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"045",,,,,,,,,,,,,,,"61000US17045","State Senate District 45 (2018)",,,,207847,858.9897,829.1481,29.84162
"17046","State Senate District 46 (2018), Illinois","ACSSF","il","610","00","0022983",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"046",,,,,,,,,,,,,,,"61000US17046","State Senate District 46 (2018)",,,,205433,698.2942,672.0817,26.21253
"17047","State Senate District 47 (2018), Illinois","ACSSF","il","610","00","0022984",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"047",,,,,,,,,,,,,,,"61000US17047","State Senate District 47 (2018)",,,,206558,926.268,829.1481,97.11989
"17048","State Senate District 48 (2018), Illinois","ACSSF","il","610","00","0022985",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"048",,,,,,,,,,,,,,,"61000US17048","State Senate District 48 (2018)",,,,205444,851.1832,829.1481,22.03506
"17049","State Senate District 49 (2018), Illinois","ACSSF","il","610","00","0022986",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"049",,,,,,,,,,,,,,,"61000US17049","State Senate District 49 (2018)",,,,229378,116.4432,113.3458,3.097377
"17050","State Senate District 50 (2018), Illinois","ACSSF","il","610","00","0022987",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"050",,,,,,,,,,,,,,,"61000US17050","State Senate District 50 (2018)",,,,213199,896.7299,829.1481,67.58173
"17051","State Senate District 51 (2018), Illinois","ACSSF","il","610","00","0022988",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"051",,,,,,,,,,,,,,,"61000US17051","State Senate District 51 (2018)",,,,217045,861.3417,829.1481,32.19363
"17052","State Senate District 52 (2018), Illinois","ACSSF","il","610","00","0022989",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"052",,,,,,,,,,,,,,,"61000US17052","State Senate District 52 (2018)",,,,218091,735.3371,732.2438,3.093324
"17053","State Senate District 53 (2018), Illinois","ACSSF","il","610","00","0022990",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"053",,,,,,,,,,,,,,,"61000US17053","State Senate District 53 (2018)",,,,215578,836.6132,829.1481,7.465024
"17054","State Senate District 54 (2018), Illinois","ACSSF","il","610","00","0022991",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"054",,,,,,,,,,,,,,,"61000US17054","State Senate District 54 (2018)",,,,213062,879.5263,829.1481,50.37823
"17055","State Senate District 55 (2018), Illinois","ACSSF","il","610","00","0022992",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"055",,,,,,,,,,,,,,,"61000US17055","State Senate District 55 (2018)",,,,208684,859.3268,829.1481,30.17874
"17056","State Senate District 56 (2018), Illinois","ACSSF","il","610","00","0022993",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"056",,,,,,,,,,,,,,,"61000US17056","State Senate District 56 (2018)",,,,215935,305.4341,286.216,19.21805
"17057","State Senate District 57 (2018), Illinois","ACSSF","il","610","00","0022994",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"057",,,,,,,,,,,,,,,"61000US17057","State Senate District 57 (2018)",,,,206231,283.8618,275.8668,7.994973
"17058","State Senate District 58 (2018), Illinois","ACSSF","il","610","00","0022995",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"058",,,,,,,,,,,,,,,"61000US17058","State Senate District 58 (2018)",,,,211571,917.6945,829.1481,88.54642
"17059","State Senate District 59 (2018), Illinois","ACSSF","il","610","00","0022996",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"059",,,,,,,,,,,,,,,"61000US17059","State Senate District 59 (2018)",,,,208315,931.449,829.1481,102.3009
"17ZZZ","State Senate Districts not defined (2018), Illinois","ACSSF","il","610","00","0022997",,,,,"17",,,,,,,,,,,,,,,,,,,,,,,,"ZZZ",,,,,,,,,,,,,,,"61000US17ZZZ","State Senate Districts not defined (2018)",,,,0,829.1481,0,829.1481
"18001","State Senate District 1 (2018), Indiana","ACSSF","in","610","00","0012302",,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,"001",,,,,,,,,,,,,,,"61000US18001","State Senate District 1 (2018)",,,,126069,46.52697,46.33416,0.1928063
"18002","State Senate District 2 (2018), Indiana","ACSSF","in","610","00","0012303",,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,"002",,,,,,,,,,,,,,,"61000US18002","State Senate District 2 (2018)",,,,121008,76.76075,69.99661,6.764135
"18003","State Senate District 3 (2018), Indiana","ACSSF","in","610","00","0012304",,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,"003",,,,,,,,,,,,,,,"61000US18003","State Senate District 3 (2018)",,,,124610,210.7044,92.59863,118.1058
"18004","State Senate District 4 (2018), Indiana","ACSSF","in","610","00","0012305",,,,,"18",,,,,,,,,,,,,,,,,,,,,,,,"004",,,,,,,,,,,,,,,"61000US18004","State Senate District 4 (2018)",,,,130276,352.2075,239.9821,112.2253
