fips,name,population,area
721273407078880,"Santa Rita subbarrio, Hato Rey Sur barrio, San Juan Municipio, Puerto Rico",1391,0.09319657
721275724708445,"Borinquen subbarrio, Oriente barrio, San Juan Municipio, Puerto Rico",958,0.08056794
721275724746815,"López Sicardó subbarrio, Oriente barrio, San Juan Municipio, Puerto Rico",10857,0.782672
721275724776644,"San José subbarrio, Oriente barrio, San Juan Municipio, Puerto Rico",14488,1.37174
721276472909480,"Buen Consejo subbarrio, Pueblo barrio, San Juan Municipio, Puerto Rico",1784,0.1337709
721276472913825,"Capetillo subbarrio, Pueblo barrio, San Juan Municipio, Puerto Rico",1386,0.08449267
721276472954610,"Monte Rey subbarrio, Pueblo barrio, San Juan Municipio, Puerto Rico",1380,0.3187559
721276472971576,"Río Piedras Antiguo subbarrio, Pueblo barrio, San Juan Municipio, Puerto Rico",0,0.06032306
721276472983972,"Ubarri subbarrio, Pueblo barrio, San Juan Municipio, Puerto Rico",522,0.06552154
721276472985737,"Venezuela subbarrio, Pueblo barrio, San Juan Municipio, Puerto Rico",754,0.06536787
721277681205180,"Ballajá subbarrio, San Juan Antiguo barrio, San Juan Municipio, Puerto Rico",39,0.6277562
721277681215355,"Catedral subbarrio, San Juan Antiguo barrio, San Juan Municipio, Puerto Rico",627,0.08235636
721277681251455,"Marina subbarrio, San Juan Antiguo barrio, San Juan Municipio, Puerto Rico",310,0.393064
721277681253025,"Mercado subbarrio, San Juan Antiguo barrio, San Juan Municipio, Puerto Rico",945,0.08204632
721277681265249,"Puerta de Tierra subbarrio, San Juan Antiguo barrio, San Juan Municipio, Puerto Rico",3812,1.18845
721277681275843,"San Cristóbal subbarrio, San Juan Antiguo barrio, San Juan Municipio, Puerto Rico",1147,0.2084674
721277681276042,"San Francisco subbarrio, San Juan Antiguo barrio, San Juan Municipio, Puerto Rico",736,0.04551952
721277969302350,"Alto del Cabro subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",782,0.07108527
721277969307090,"Bayola subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",825,0.02652097
721277969307945,"Bolívar subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",583,0.06554702
721277969309565,"Buenos Aires subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1145,0.1880306
721277969311675,"Campo Alegre subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",836,0.04123533
721277969317590,"Chícharo subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",578,0.02865612
721277969319900,"Condadito subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",628,0.03066424
721277969319927,"Condado subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",4970,0.7906693
721277969328373,"Figueroa subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",381,0.1357184
721277969330080,"Gandul subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",692,0.06551922
721277969334520,"Herrera subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",995,0.04880409
721277969334770,"Hipódromo subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1199,0.104007
721277969334790,"Hoare subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",0,0.303935
721277969336680,"Isla Grande subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",192,1.992951
721277969342932,"Las Casas subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",4372,0.4529801
721277969343880,"Las Marías subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",700,0.4180846
721277969344265,"Las Palmas subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",2364,0.1218971
721277969345180,"La Zona subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",979,0.1606884
721277969346458,"Loíza subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1392,0.1250709
721277969348355,"Machuchal subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",746,0.05334156
721277969350815,"María Moczó subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1110,0.04133185
721277969351532,"Marruecos subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",0,0.1168202
721277969351625,"Martín Peña subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",201,0.07570382
721277969352900,"Melilla subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",315,0.05128016
721277969353090,"Merhoff subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",2414,0.2753982
721277969353265,"Minillas subbarrio, Santurce barrio, San Juan Municipio, Puerto Rico",1433,0.08343823
