fips,name,population,area
1907710,"Clinton Community School District, Iowa",24934,33.3218
1907860,"College Community School District, Iowa",28279,139.7681
1907900,"Collins-Maxwell Community School District, Iowa",2703,111.2047
1907920,"Colo-Nesco Community School District, Iowa",2906,172.113
1907980,"Columbus Community School District, Iowa",4777,138.5706
1908070,"Coon Rapids-Bayard Community School District, Iowa",2428,184.2122
1908130,"Corning Community School District, Iowa",2531,260.5397
1908220,"Council Bluffs Community School District, Iowa",59022,73.76454
1908310,"Creston Community School District, Iowa",9981,281.476
1908520,"Dallas Center-Grimes Community School District, Iowa",12963,79.14521
1908550,"Danville Community School District, Iowa",2472,80.06524
1908580,"Davenport Community School District, Iowa",109397,146.4652
1908610,"Davis County Community School District, Iowa",8751,463.8817
1908730,"Decorah Community School District, Iowa",13061,310.4776
1908880,"Delwood Community School District, Iowa",890,70.39227
1908910,"Denison Community School District, Iowa",10474,172.0481
1908940,"Denver Community School District, Iowa",3639,57.53726
1908970,"Des Moines Independent Community School District, Iowa",211063,83.75478
1909060,"Diagonal Community School District, Iowa",851,85.4572
1909120,"Dike-New Hartford Community School District, Iowa",3962,146.6658
1909480,"Dubuque Community School District, Iowa",78759,262.0645
1909540,"Dunkerton Community School District, Iowa",2771,81.7084
1909570,"Boyer Valley Community School District, Iowa",2703,195.9114
1909600,"Durant Community School District, Iowa",2983,88.12771
1909990,"Eagle Grove Community School District, Iowa",4917,163.0238
1910050,"Earlham Community School District, Iowa",2924,108.9524
1910110,"East Buchanan Community School District, Iowa",3437,147.7551
1910130,"Easton Valley Community School District, Iowa",4098,186.1547
1910340,"River Valley Community School District, Iowa",2772,218.3438
1910350,"East Union Community School District, Iowa",3168,265.5595
1910410,"Eastern Allamakee Community School District, Iowa",2682,160.283
1910500,"Edgewood-Colesburg Community School District, Iowa",2671,147.0523
1910690,"Eldora-New Providence Community School District, Iowa",3531,140.2677
1910950,"Emmetsburg Community School District, Iowa",4632,232.5757
1910980,"English Valleys Community School District, Iowa",3018,191.9518
1911040,"Essex Community School District, Iowa",1253,90.43867
1911070,"Estherville Lincoln Central Community School District, Iowa",7570,204.1767
1911250,"Exira-Elk Horn-Kimballton Community School District, Iowa",2999,225.7551
1911340,"Fairfield Community School District, Iowa",16257,359.7231
1911790,"Forest City Community School District, Iowa",7386,233.1099
1911820,"Fort Dodge Community School District, Iowa",28335,153.1958
1911850,"Fort Madison Community School District, Iowa",16437,241.8717
1912120,"Fremont-Mills Community School District, Iowa",2466,151.7272
1912230,"Galva-Holstein Community School District, Iowa",2593,172.4908
1912330,"Garner-Hayfield-Ventura Community School District, Iowa",5503,201.2877
1912480,"George-Little Rock Community School District, Iowa",2368,176.2334
1912510,"Gilbert Community School District, Iowa",7293,49.05169
1912600,"Gilmore City-Bradgate Community School District, Iowa",1015,92.74216
1912660,"Gladbrook-Reinbeck Community School District, Iowa",4316,189.4815
1912690,"Glenwood Community School District, Iowa",11286,164.9522
1912750,"Glidden-Ralston Community School District, Iowa",1531,116.0309
1912810,"Graettinger-Terril Community School District, Iowa",2797,226.9552
1913110,"Nodaway Valley Community School District, Iowa",3843,280.8317
1913200,"Grinnell-Newburg Community School District, Iowa",11961,221.476
1913230,"Griswold Community School District, Iowa",3377,241.6026
1913290,"Grundy Center Community School District, Iowa",3750,112.7791
1913320,"Guthrie Center Community School District, Iowa",2667,186.2263
1913350,"Clayton Ridge Community School District, Iowa",4869,225.9891
1913380,"H-L-V Community School District, Iowa",2410,126.8691
1913440,"Hamburg Community School District, Iowa",1623,111.6689
1913470,"Hampton-Dumont Community School District, Iowa",6419,237.0777
1913500,"Harlan Community School District, Iowa",8129,278.2621
1913660,"Hartley-Melvin-Sanborn Community School District, Iowa",4065,236.325
1914010,"Highland Community School District, Iowa",4263,121.3326
1914160,"Hinton Community School District, Iowa",3072,129.0812
1914280,"Howard-Winneshiek Community School District, Iowa",8667,424.587
1914310,"Hubbard-Radcliffe Community School District, Iowa",2707,195.7111
1914340,"Hudson Community School District, Iowa",3382,63.29762
1914370,"Humboldt Community School District, Iowa",7039,224.391
1914580,"Independence Community School District, Iowa",9254,171.4962
1914640,"Indianola Community School District, Iowa",20852,161.0204
1914670,"Interstate 35 Community School District, Iowa",4605,189.5714
1914700,"Iowa City Community School District, Iowa",122269,131.4422
1914730,"Iowa Falls Community School District, Iowa",6463,133.976
1914850,"Iowa Valley Community School District, Iowa",3470,104.1045
1914880,"IKM-Manning Community School District, Iowa",4624,315.5747
1915180,"Janesville Consolidated School District, Iowa",2898,43.16314
1915210,"Greene County Community School District, Iowa",7411,382.604
1915330,"Jesup Community School District, Iowa",4923,141.3575
1915450,"Johnston Community School District, Iowa",38343,41.95972
1915630,"Keokuk Community School District, Iowa",12527,47.36819
1915660,"Keota Community School District, Iowa",1886,138.7696
1915750,"Kingsley-Pierson Community School District, Iowa",2664,133.997
1915840,"Knoxville Community School District, Iowa",11309,161.5704
1916110,"Lake Mills Community School District, Iowa",3927,180.713
1916140,"Harris-Lake Park Community School District, Iowa",1937,138.0546
1916320,"Lamoni Community School District, Iowa",3152,106.7543
1916420,"Laurens-Marathon Community School District, Iowa",1954,146.6123
1916440,"Lawton-Bronson Community School District, Iowa",3130,117.7321
1916530,"Le Mars Community School District, Iowa",13619,264.8125
1916620,"Lenox Community School District, Iowa",2679,170.8757
1916680,"Lewis Central Community School District, Iowa",16504,67.09108
1917100,"North Cedar Community School District, Iowa",5109,201.6387
1917220,"Linn-Mar Community School District, Iowa",39936,64.89929
1917250,"Lisbon Community School District, Iowa",2949,49.7979
1917460,"Logan-Magnolia Community School District, Iowa",3074,130.0449
1917550,"Lone Tree Community School District, Iowa",2463,91.90365
1917820,"Louisa-Muscatine Community School District, Iowa",4125,115.4698
1917880,"Lu Verne Community School District, Iowa",1378,167.3243
1918030,"Lynnville-Sully Community School District, Iowa",3138,140.8836
1918120,"MFL MarMac Community School District, Iowa",5563,178.725
1918180,"Madrid Community School District, Iowa",3875,42.55568
1918240,"East Mills Community School District, Iowa",3101,219.7398
1918330,"Manson Northwest Webster Community School District, Iowa",4202,218.5166
1918480,"Maple Valley-Anthon Oto Community School District, Iowa",3832,369.3401
1918510,"Maquoketa Community School District, Iowa",8375,172.2012
1918540,"Maquoketa Valley Community School District, Iowa",4401,173.1401
1918630,"Marcus-Meriden-Cleghorn Community School District, Iowa",2810,234.34
1918690,"Marion Independent School District, Iowa",12790,3.801962
1918720,"Marshalltown Community School District, Iowa",30048,141.3166
1918750,"Martensdale-St. Marys Community School District, Iowa",3553,76.59672
1918780,"Mason City Community School District, Iowa",27904,94.99851
1918840,"MOC-Floyd Valley Community School District, Iowa",11112,231.5704
1918930,"Mediapolis Community School District, Iowa",5047,236.0931
1918960,"Melcher-Dallas Community School District, Iowa",1900,63.66802
1919140,"Mid-Prairie Community School District, Iowa",9051,214.8539
1919200,"Midland Community School District, Iowa",4022,240.3848
1919440,"Missouri Valley Community School District, Iowa",4644,140.5338
1919590,"Montezuma Community School District, Iowa",3153,158.095
1919650,"Monticello Community School District, Iowa",6735,169.5779
1919710,"Moravia Community School District, Iowa",2360,184.3587
1919740,"Mormon Trail Community School District, Iowa",1368,204.4059
1919770,"Morning Sun Community School District, Iowa",1389,46.75676
1919800,"Moulton-Udell Community School District, Iowa",1464,144.2856
1919860,"Mount Ayr Community School District, Iowa",4026,424.9211
1919890,"Mount Pleasant Community School District, Iowa",12558,247.4792
1920040,"Mount Vernon Community School District, Iowa",6738,77.07333
1920100,"Murray Community School District, Iowa",1628,129.8746
1920130,"Muscatine Community School District, Iowa",29400,162.9088
1920190,"Nashua-Plainfield Community School District, Iowa",4101,182.8446
1920250,"Nevada Community School District, Iowa",8500,116.467
1920340,"New Hampton Community School District, Iowa",7105,272.0412
1920460,"New London Community School District, Iowa",3784,67.37958
1920580,"Newell-Fonda Community School District, Iowa",2395,186.1363
1920610,"Newton Community School District, Iowa",21056,196.5488
1920760,"Central Springs Community School District, Iowa",5722,210.7832
1920820,"North Linn Community School District, Iowa",3555,151.9407
1920830,"North Kossuth Community School District, Iowa",2055,213.7972
1920850,"North Mahaska Community School District, Iowa",2673,184.3193
1920910,"North Polk Community School District, Iowa",7746,98.2259
1920940,"North Scott Community School District, Iowa",16580,215.0085
1921000,"North Tama County Community School District, Iowa",3145,163.0989
1921090,"Northeast Community School District, Iowa",2904,176.3811
1921210,"Northwood-Kensett Community School District, Iowa",3271,162.1674
1921240,"Norwalk Community School District, Iowa",13906,45.30928
1921600,"Odebolt Arthur Battle Creek Ida Grove Community School District, Iowa",5481,353.6844
1921630,"Oelwein Community School District, Iowa",7810,130.017
1921660,"Ogden Community School District, Iowa",3455,141.9486
1921720,"Olin Consolidated School District, Iowa",1809,81.60453
1921810,"Orient-Macksburg Community School District, Iowa",1139,181.4895
1921840,"Osage Community School District, Iowa",5771,223.1312
1921870,"Oskaloosa Community School District, Iowa",16405,183.2347
1922110,"Ottumwa Community School District, Iowa",28832,132.9333
1922380,"Paton-Churdan Community School District, Iowa",1186,121.8884
1922440,"Pekin Community School District, Iowa",4011,260.0706
1922470,"Pella Community School District, Iowa",14651,193.2196
1922530,"Perry Community School District, Iowa",9676,154.6315
1923110,"Pleasant Valley Community School District, Iowa",23559,44.8032
1923160,"Pleasantville Community School District, Iowa",3706,117.4849
1923190,"Pocahontas Area Community School District, Iowa",4684,402.2619
1923340,"Postville Community School District, Iowa",3546,121.569
1924000,"Red Oak Community School District, Iowa",6551,199.7796
1924120,"Remsen-Union Community School District, Iowa",3150,178.2911
1924150,"Riceville Community School District, Iowa",2801,221.0198
1924660,"Rock Valley Community School District, Iowa",5052,124.2484
1924870,"Roland-Story Community School District, Iowa",5633,93.2681
1924960,"Rudd-Rockford-Marble Rock Community School District, Iowa",2817,201.9686
1925050,"Ruthven-Ayrshire Community School District, Iowa",1503,101.2039
1925200,"St. Ansgar Community School District, Iowa",3847,228.7838
1925320,"Saydel Community School District, Iowa",9193,22.76466
1925380,"Schaller-Crestland Community School District, Iowa",2256,167.0427
1925410,"Schleswig Community School District, Iowa",1553,122.3274
1925590,"Sergeant Bluff-Luton Community School District, Iowa",6309,64.73253
1925620,"Seymour Community School District, Iowa",2338,217.2675
1925920,"West Fork Community School District, Iowa",4322,317.8951
1925980,"Sheldon Community School District, Iowa",7368,188.3793
1926070,"Shenandoah Community School District, Iowa",6737,231.4539
1926250,"Sidney Community School District, Iowa",2103,170.2142
1926280,"Sigourney Community School District, Iowa",3640,168.1755
1926370,"Sioux Center Community School District, Iowa",9555,107.7713
1926400,"Sioux City Community School District, Iowa",83288,61.25912
1926580,"Solon Community School District, Iowa",6916,88.53262
1926640,"South Hamilton Community School District, Iowa",3669,203.4476
1926670,"South Page Community School District, Iowa",1502,139.7402
1926730,"South Tama County Community School District, Iowa",8257,254.6969
1926790,"South Winneshiek Community School District, Iowa",4650,182.2123
1926820,"Southeast Polk Community School District, Iowa",38983,113.9567
1926850,"Southeast Warren Community School District, Iowa",3067,153.4524
1926910,"Spencer Community School District, Iowa",12439,168.3101
1927000,"Spirit Lake Community School District, Iowa",7855,105.1059
1927060,"Springville Community School District, Iowa",2552,58.57433
1927240,"Stanton Community School District, Iowa",1111,78.3136
1927270,"Starmont Community School District, Iowa",3727,207.3863
1927390,"Storm Lake Community School District, Iowa",12240,88.19302
1927480,"Stratford Community School District, Iowa",1235,78.04106
1927500,"West Central Valley Community School District, Iowa",5562,231.7681
1927600,"Sumner-Fredericksburg Community School District, Iowa",4954,220.3216
1927870,"Tipton Community School District, Iowa",5548,140.2176
1927960,"Treynor Community School District, Iowa",3251,94.02322
1927990,"Tri-Center Community School District, Iowa",3722,172.8689
1928020,"Tri-County Community School District, Iowa",1847,129.0214
1928050,"Tripoli Community School District, Iowa",2850,100.8436
1928110,"Turkey Valley Community School District, Iowa",2931,170.1173
1928170,"Twin Cedars Community School District, Iowa",2419,126.7914
1928200,"Twin Rivers Community School District, Iowa",1262,103.6142
1928230,"Underwood Community School District, Iowa",4038,124.797
1928560,"United Community School District, Iowa",2797,128.3241
1928680,"Urbandale Community School District, Iowa",21099,8.700032
1928980,"Van Buren County Community School District, Iowa",7432,530.9172
1929010,"Van Meter Community School District, Iowa",3047,58.61794
1929280,"Villisca Community School District, Iowa",1941,159.562
1929310,"Vinton-Shellsburg Community School District, Iowa",10517,232.6942
1929490,"Waco Community School District, Iowa",3020,122.381
1929580,"East Sac County Community School District, Iowa",5838,275.0585
1929730,"Wapello Community School District, Iowa",3297,151.4106
1929760,"Wapsie Valley Community School District, Iowa",3982,125.5228
1930240,"Washington Community School District, Iowa",10020,206.4541
1930480,"Waterloo Community School District, Iowa",76661,140.6707
1930510,"Waukee Community School District, Iowa",59415,55.63267
1930540,"Waverly-Shell Rock Community School District, Iowa",14055,166.2787
1930560,"Wayne Community School District, Iowa",4092,356.6304
1930630,"Webster City Community School District, Iowa",10783,343.5998
1930720,"West Bend-Mallard Community School District, Iowa",1488,189.9572
1930750,"West Branch Community School District, Iowa",4400,125.8897
1930780,"West Burlington Independent School District, Iowa",2637,2.800018
1930870,"West Central Community School District, Iowa",1846,127.0073
1930900,"West Delaware County Community School District, Iowa",9463,222.1624
1930930,"West Des Moines Community School District, Iowa",65754,36.59231
1930960,"West Harrison Community School District, Iowa",2401,238.0125
1930990,"West Liberty Community School District, Iowa",6213,149.1577
1931020,"West Lyon Community School District, Iowa",4988,247.2364
1931080,"West Marshall Community School District, Iowa",4740,192.9689
1931110,"West Monona Community School District, Iowa",3961,231.0466
1931290,"West Sioux Community School District, Iowa",4254,155.9099
1931350,"Western Dubuque Community School District, Iowa",21351,553.9749
1931470,"Westwood Community School District, Iowa",3365,217.3949
1931620,"Whiting Community School District, Iowa",1153,100.8028
1931680,"Williamsburg Community School District, Iowa",5524,206.6924
1931800,"Wilton Community School District, Iowa",3984,100.9427
1931830,"Winfield-Mount Union Community School District, Iowa",1894,96.357
1931860,"Winterset Community School District, Iowa",9808,276.4594
1931920,"Woodbine Community School District, Iowa",2398,144.912
1931950,"Woodbury Central Community School District, Iowa",3127,140.1166
1932010,"Woodward-Granger Community School District, Iowa",5872,109.6061
1999017,"PCM Community School District, Iowa",6474,189.4158
1999019,"Southeast Webster-Grand Community School District, Iowa",2993,221.7043
2000001,"Southeast of Saline Unified School District 306, Kansas",3242,232.5449
2000002,"Smoky Valley Unified School District 400, Kansas",5615,396.3559
2000003,"Wamego Unified School District 320, Kansas",8217,191.9819
2000004,"Rock Creek Unified School District 323, Kansas",5672,246.2607
2000006,"Hiawatha Unified School District 415, Kansas",5502,327.0856
2000007,"Smith Center Unified School District 237, Kansas",2696,598.1981
2000012,"Barnes Unified School District 223, Kansas",2406,386.0967
2000013,"Triplains Unified School District 275, Kansas",511,660.4365
2000014,"Central Heights Unified School District 288, Kansas",2612,134.6692
2000015,"Ottawa Unified School District 290, Kansas",14580,117.3264
2000016,"Marysville Unified School District 364, Kansas",5053,340.6295
2000017,"Scott County Unified School District 466, Kansas",4911,753.6796
2000020,"Western Plains Unified School District 106, Kansas",1133,593.8491
2000023,"Rawlins County Unified School District 105, Kansas",2067,732.9874
2000028,"North Central-Washington Schools Unified School District 108, Kansas",2297,396.6263
2000029,"Rock Hills Unified School District 107, Kansas",2480,759.1667
2000030,"Republic County-Hillcrest Rural Schools Unified School District 109, Kansas",3360,541.5887
2000346,"Thunder Ridge Unified School District 110, Kansas",1584,492.3033
2000348,"Doniphan West Unified School District 111, Kansas",2440,225.6202
2000349,"Central Plains Unified School District 112, Kansas",3482,588.2314
2000350,"Prairie Hills Unified School District 113, Kansas",6667,528.5198
2000351,"Riverside Unified School District 114, Kansas",3390,86.82912
2000353,"Nemaha Unified School District 115, Kansas",3995,224.7149
2003180,"Abilene Unified School District 435, Kansas",8917,101.852
2003200,"Auburn-Washburn Unified School District 437, Kansas",36604,126.7873
2003210,"North Lyon County Unified School District 251, Kansas",3252,429.8311
2003240,"Mill Creek Valley Unified School District 329, Kansas",3661,395.2293
2003270,"Northern Valley Unified School District 212, Kansas",832,260.8585
2003300,"Labette County Unified School District 506, Kansas",7096,501.8869
2003360,"Andover Unified School District 385, Kansas",26408,47.54213
2003390,"Anthony-Harper Unified School District 361, Kansas",4630,596.699
2003430,"Argonia Public Schools Unified School District 359, Kansas",926,176.5454
2003450,"Arkansas City Unified School District 470, Kansas",15421,188.8789
2003480,"Northeast Unified School District 246, Kansas",4114,99.89307
2003510,"Ashland Unified School District 220, Kansas",1096,667.6447
2003540,"Atchison Public Schools Unified School District 409, Kansas",11715,57.111
2003570,"Attica Unified School District 511, Kansas",933,128.4257
2003630,"Augusta Unified School District 402, Kansas",12530,79.63883
2003720,"Baldwin City Unified School District 348, Kansas",8182,140.3318
2003780,"Basehor-Linwood Unified School District 458, Kansas",14292,88.64807
2003810,"Baxter Springs Unified School District 508, Kansas",4855,27.60783
2003870,"Beloit Unified School District 273, Kansas",4622,562.8357
2003900,"Belle Plaine Unified School District 357, Kansas",3001,86.37788
2003960,"Twin Valley Unified School District 240, Kansas",2581,269.8495
2004020,"Otis-Bison Unified School District 403, Kansas",1061,338.6039
2004050,"Bonner Springs Unified School District 204, Kansas",14901,40.21107
2004080,"Brewster Unified School District 314, Kansas",674,376.3394
2004140,"Bucklin Unified School District 459, Kansas",1208,367.6378
2004170,"Altoona-Midway Unified School District 387, Kansas",1540,189.411
2004200,"Buhler Unified School District 313, Kansas",12652,137.0901
2004230,"Central Unified School District 462, Kansas",1776,351.559
2004260,"Burlingame Public School Unified School District 454, Kansas",1605,74.72246
2004290,"Burlington Unified School District 244, Kansas",3675,177.424
2004350,"Burrton Unified School District 369, Kansas",1467,95.54053
2004380,"Caldwell Unified School District 360, Kansas",1522,189.8068
2004410,"Caney Valley Unified School District 436, Kansas",3933,159.5857
2004440,"Canton-Galva Unified School District 419, Kansas",2758,148.9475
2004470,"Waconda Unified School District 272, Kansas",2592,411.8595
2004500,"Cedar Vale Unified School District 285, Kansas",1028,253.1255
2004560,"Vermillion Unified School District 380, Kansas",2518,403.2527
2004590,"Chanute Public Schools Unified School District 413, Kansas",10700,129.7336
2004620,"Chapman Unified School District 473, Kansas",4995,561.3435
2004650,"Chase-Raymond Unified School District 401, Kansas",832,200.7887
2004670,"Cheney Unified School District 268, Kansas",3497,126.306
2004710,"Cherokee Unified School District 247, Kansas",4080,269.064
2004740,"Cherryvale Unified School District 447, Kansas",4146,136.6633
2004770,"Chetopa-St. Paul Unified School District 505, Kansas",2511,130.2696
2004790,"Cheylin Unified School District 103, Kansas",1200,684.2372
2004800,"Cimarron-Ensign Unified School District 102, Kansas",3207,538.7311
2004830,"North Jackson Unified School District 335, Kansas",1925,212.7612
2004890,"Clay Center Unified School District 379, Kansas",7710,631.4283
2004920,"Clearwater Unified School District 264, Kansas",6035,137.9403
2004950,"Clifton-Clyde Unified School District 224, Kansas",2189,254.5427
2004980,"Coffeyville Unified School District 445, Kansas",12002,132.82
2005010,"Colby Public Schools Unified School District 315, Kansas",6554,467.4944
2005040,"Comanche County Unified School District 300, Kansas",1759,830.6194
2005070,"Columbus Unified School District 493, Kansas",6801,370.38
2005100,"Concordia Unified School District 333, Kansas",6431,333.1394
2005130,"Conway Springs Unified School District 356, Kansas",2928,158.5208
2005190,"Copeland Unified School District 476, Kansas",936,199.9494
2005250,"Chase County Unified School District 284, Kansas",2672,781.7151
2005280,"Morris County Unified School District 417, Kansas",4901,534.1353
2005310,"Pike Valley Unified School District 426, Kansas",1226,194.0764
2005370,"Cunningham Unified School District 332, Kansas",1140,323.1747
2005400,"Deerfield Unified School District 216, Kansas",1258,217.8771
2005460,"Derby Unified School District 260, Kansas",37269,50.55772
2005490,"De Soto Unified School District 232, Kansas",35350,93.37892
2005520,"Dexter Unified School District 471, Kansas",1081,212.5421
2005550,"Dighton Unified School District 482, Kansas",1175,618.2858
2005580,"Dodge City Unified School District 443, Kansas",30940,430.029
2005610,"Douglass Public Schools Unified School District 396, Kansas",3271,118.15
2005640,"Easton Unified School District 449, Kansas",3416,119.652
2005700,"Atchison County Community Schools Unified School District 377, Kansas",4288,360.8619
2005730,"El Dorado Unified School District 490, Kansas",14333,128.456
2005760,"Elk Valley Unified School District 283, Kansas",805,159.8023
2005790,"Elkhart Unified School District 218, Kansas",1739,377.8335
2005800,"Ell-Saline Unified School District 307, Kansas",1760,236.8674
2005820,"Ellinwood Public Schools Unified School District 355, Kansas",2745,153.3802
2005850,"Ellis Unified School District 388, Kansas",2814,282.9047
2005870,"Ellsworth Unified School District 327, Kansas",4447,427.8471
2005940,"Emporia Unified School District 253, Kansas",27081,131.0939
2006000,"Erie Unified School District 101, Kansas",3400,330.7365
2006060,"Wabaunsee East Unified School District 330, Kansas",3002,353.4589
2006090,"Eudora Unified School District 491, Kansas",7860,53.30393
2006120,"Eureka Unified School District 389, Kansas",3884,557.0004
2006180,"Fort Scott Unified School District 234, Kansas",12183,297.0228
2006210,"Fowler Unified School District 225, Kansas",747,270.7989
2006240,"Remington-Whitewater Unified School District 206, Kansas",4231,252.9755
2006270,"Fredonia Unified School District 484, Kansas",4246,401.0356
2006300,"Frontenac Public Schools Unified School District 249, Kansas",3995,37.49395
2006330,"Fort Leavenworth Unified School District 207, Kansas",8183,11.14436
2006360,"Galena Unified School District 499, Kansas",3307,15.11143
2006390,"Garden City Unified School District 457, Kansas",33007,829.5942
2006420,"Gardner Edgerton Unified School District 231, Kansas",28149,101.1411
2006450,"Garnett Unified School District 365, Kansas",6862,456.8259
2006480,"Girard Unified School District 248, Kansas",5503,274.3694
2006510,"Southern Cloud Unified School District 334, Kansas",1345,272.7253
2006540,"Goddard Unified School District 265, Kansas",29027,64.83067
2006570,"Goessel Unified School District 411, Kansas",1657,109.6606
2006580,"Goodland Unified School District 352, Kansas",5774,829.3598
2006630,"Wheatland Unified School District 292, Kansas",799,435.2703
2006660,"Great Bend Unified School District 428, Kansas",17937,197.2931
2006690,"Greeley County Schools Unified School District 200, Kansas",1156,778.4043
2006720,"Greensburg Unified School District 422, Kansas",1614,459.4107
2006780,"Grinnell Public Schools Unified School District 291, Kansas",589,264.4724
2006840,"Halstead Unified School District 440, Kansas",4935,140.0759
2006870,"Hamilton Unified School District 390, Kansas",635,212.3007
2006930,"Southern Lyon County Unified School District 252, Kansas",2816,295.9244
2006960,"Haven Public Schools Unified School District 312, Kansas",6110,293.5135
2006990,"Haviland Unified School District 474, Kansas",869,233.3503
2007020,"Hays Unified School District 489, Kansas",24166,379.584
2007050,"Haysville Unified School District 261, Kansas",23745,35.89436
2007080,"Healy Public Schools Unified School District 468, Kansas",398,201.0347
2007110,"Herington Unified School District 487, Kansas",2507,93.16052
2007170,"Hesston Unified School District 460, Kansas",4570,60.37508
2007260,"Hill City Unified School District 281, Kansas",2426,730.1872
2007290,"Durham-Hillsboro-Lehigh Unified School District 410, Kansas",4284,248.6549
2007320,"Hoisington Unified School District 431, Kansas",3678,301.8271
2007350,"Holcomb Unified School District 363, Kansas",3349,233.1123
2007380,"Holton Unified School District 336, Kansas",6264,163.4044
2007440,"Rural Vista Unified School District 481, Kansas",2265,305.8871
2007470,"South Brown County Unified School District 430, Kansas",3492,157.5829
2007500,"West Elk Unified School District 282, Kansas",2063,541.7206
2007530,"Hoxie Community Schools Unified School District 412, Kansas",1988,716.9711
2007560,"Hugoton Public Schools Unified School District 210, Kansas",4939,566.9622
2007590,"Humboldt Unified School District 258, Kansas",3172,134.0198
2007620,"Hutchinson Public Schools Unified School District 308, Kansas",32642,15.23607
2007650,"Independence Unified School District 446, Kansas",12820,215.436
2007680,"Ingalls Unified School District 477, Kansas",793,270.1758
2007710,"Inman Unified School District 448, Kansas",2443,143.13
2007740,"Iola Unified School District 257, Kansas",7873,140.3719
2007750,"Jayhawk Unified School District 346, Kansas",3062,309.0516
2007800,"Jetmore Unified School District 227, Kansas",1741,803.1064
2007860,"Stanton County Unified School District 452, Kansas",2030,687.8237
2007890,"Geary County Schools Unified School District 475, Kansas",41107,299.8411
2007950,"Kansas City Unified School District 500, Kansas",118007,70.99798
2007970,"Kaw Valley Unified School District 321, Kansas",8158,300.943
2008040,"Crest Unified School District 479, Kansas",1233,176.5738
2008070,"Kingman-Norwich Unified School District 331, Kansas",5618,569.9502
2008100,"Kinsley-Offerle Unified School District 347, Kansas",2124,343.052
2008130,"South Barber Unified School District 255, Kansas",1391,433.3005
2008190,"Kismet-Plains Unified School District 483, Kansas",3919,534.8481
2008220,"LaCrosse Unified School District 395, Kansas",2189,485.6656
2008250,"Prairie View Unified School District 362, Kansas",6214,317.2693
2008280,"Lakin Unified School District 215, Kansas",2605,653.1038
2008310,"Fairfield Unified School District 310, Kansas",2227,444.6128
2008340,"Lansing Unified School District 469, Kansas",15170,50.68936
2008370,"Fort Larned Unified School District 495, Kansas",6320,483.387
2008400,"Lawrence Unified School District 497, Kansas",102131,175.4943
2008430,"Leavenworth Unified School District 453, Kansas",27706,16.44478
2008550,"Bluestem Unified School District 205, Kansas",3415,373.42
2008610,"Leoti Unified School District 467, Kansas",2127,773.6185
2008670,"Leroy-Gridley Unified School District 245, Kansas",1736,245.276
2008700,"Lewis Unified School District 502, Kansas",693,229.5149
2008730,"Liberal Unified School District 480, Kansas",19459,203.2464
2008790,"Lincoln Unified School District 298, Kansas",2191,444.0718
2008880,"Little River Unified School District 444, Kansas",1403,245.8397
2008910,"Logan Unified School District 326, Kansas",1365,321.2923
2008940,"Centre Unified School District 397, Kansas",1186,308.4141
2008970,"Louisburg Unified School District 416, Kansas",8202,155.3461
2009000,"Lyndon Unified School District 421, Kansas",2868,98.51251
2009030,"Lyons Unified School District 405, Kansas",3720,116.1102
2009060,"Macksville Unified School District 351, Kansas",1125,366.7147
2009090,"Madison-Virgil Unified School District 386, Kansas",1278,250.6048
2009140,"Maize Unified School District 266, Kansas",40659,45.06738
2009180,"Manhattan Unified School District 383, Kansas",62211,174.0532
2009240,"Marion-Florence Unified School District 408, Kansas",3269,239.6565
2009320,"Royal Valley Unified School District 337, Kansas",4216,159.1104
2009360,"McLouth Unified School District 342, Kansas",3041,91.13926
2009390,"McPherson Unified School District 418, Kansas",14761,156.7756
2009420,"Meade Unified School District 226, Kansas",1744,451.8795
2009450,"Barber County North Unified School District 254, Kansas",3187,724.3131
2009480,"Marais des Cygnes Valley Unified School District 456, Kansas",1535,134.4844
2009510,"Jefferson West Unified School District 340, Kansas",4678,77.91405
2009570,"North Ottawa County Unified School District 239, Kansas",3115,416.4314
2009600,"Minneola Unified School District 219, Kansas",983,297.378
2009630,"Montezuma Unified School District 371, Kansas",1576,201.5347
2009660,"Marmaton Valley Unified School District 256, Kansas",1381,225.9396
2009720,"Moscow Public Schools Unified School District 209, Kansas",630,221.7549
2009780,"Moundridge Unified School District 423, Kansas",3385,155.9118
2009840,"Mulvane Unified School District 263, Kansas",9906,82.28415
2009850,"Paradise Unified School District 399, Kansas",748,436.9917
2009900,"Neodesha Unified School District 461, Kansas",3214,115.4864
2009930,"Ness City Unified School District 303, Kansas",1716,514.3901
2009960,"Newton Unified School District 373, Kansas",22178,130.6712
2009990,"Nickerson Unified School District 309, Kansas",7647,185.0338
2010020,"Norton Community Schools Unified School District 211, Kansas",4684,680.8278
2010050,"Oakley Unified School District 274, Kansas",2540,631.7332
2010080,"Oberlin Unified School District 294, Kansas",2677,829.7988
2010140,"Olathe Unified School District 233, Kansas",160828,74.35461
2010170,"Onaga-Havensville-Wheaton Unified School District 322, Kansas",1850,256.8015
2010230,"Osage City Unified School District 420, Kansas",3585,127.6409
2010260,"Osawatomie Unified School District 367, Kansas",6262,88.18565
2010290,"Osborne County Unified School District 392, Kansas",2141,508.6477
2010320,"Oskaloosa Public Schools Unified School District 341, Kansas",3391,103.0067
2010350,"Oswego Unified School District 504, Kansas",2142,43.87204
